"Activité","dep","export"
"C28110","77",39694.5
"C28110","78",44761.5
"C28110","91",24854.1
"C28110","92",31354.1
"C28110","93",59593.8
"C28110","94",46150.8
"C28110","95",74596.5
"C28110","21",22620.4
"C28110","22",1519653.3
"C28110","23",x
"C28110","24",x
"C28110","25",x
"C28110","26",x
"C28110","31",4820.2
"C28110","41",2948.0
"C28110","42",945198.5
"C28110","43",147639.9
"C28110","52",1222584.7
"C28110","53",x
"C28110","54",x
"C28110","72",7521.8
"C28110","73",16750.8
"C28110","74",x
"C28110","82",1138829.4
"C28110","01",104941.0
"C28110","07",x
"C28110","26",144947.6
"C28110","38",198048.5
"C28110","42",94041.2
"C28110","69",326389.3
"C28110","73",x
"C28110","74",x
"C28110","83",-
"C28110","91",14852.2
"C28110","93",469272.8
"C28110","04",17436.9
"C28110","05",31497.6
"C28110","06",51850.2
"C28110","13",235193.0
"C28110","83",84176.9
"C28110","84",49118.2
"C28110","94",-
"C2812","Total",918385.8
"C2812","11",-
"C2812","75",-
"C2812","77",-
"C2812","78",-
"C2812","91",-
"C2812","92",-
"C2812","93",-
"C2812","94",-
"C2812","95",-
"C2812","21",103493.9
"C2812","22",51797.8
"C2812","23",210863.9
"C2812","24",-
"C2812","25",-
"C2812","26",-
"C2812","31",-
"C2812","41",-
"C2812","42",-
"C2812","43",147914.5
"C2812","52",42395.6
"C2812","53",160078.8
"C2812","54",-
"C2812","72",-
"C2812","73",-
"C2812","74",-
"C2812","82",201841.3
"C2812","01",36840.6
"C2812","07",x
"C2812","26",32334.4
"C2812","38",65784.3
"C2812","42",8008.9
"C2812","69",50513.8
"C2812","73",x
"C2812","74",x
"C2812","83",-
"C2812","91",-
"C2812","93",-
"C2812","04",-
"C2812","05",-
"C2812","06",-
"C2812","13",-
"C2812","83",-
"C2812","84",-
"C2812","94",-
"C28120","Total",918385.8
"C28120","11",-
"C28120","75",-
"C28120","77",-
"C28120","78",-
"C28120","91",-
"C28120","92",-
"C28120","93",-
"C28120","94",-
"C28120","95",-
"C28120","21",103493.9
"C28120","22",51797.8
"C28120","23",210863.9
"C28120","24",-
"C28120","25",-
"C28120","26",-
"C28120","31",-
"C28120","41",-
"C28120","42",-
"C28120","43",147914.5
"C28120","52",42395.6
"C28120","53",160078.8
"C28120","54",-
"C28120","72",-
"C28120","73",-
"C28120","74",-
"C28120","82",201841.3
"C28120","01",36840.6
"C28120","07",x
"C28120","26",32334.4
"C28120","38",65784.3
"C28120","42",8008.9
"C28120","69",50513.8
"C28120","73",x
"C28120","74",x
"C28120","83",-
"C28120","91",-
"C28120","93",-
"C28120","04",-
"C28120","05",-
"C28120","06",-
"C28120","13",-
"C28120","83",-
"C28120","84",-
"C28120","94",-
"C282","Total",1803964.7
"C282","11",-
"C282","75",-
"C282","77",-
"C282","78",-
"C282","91",-
"C282","92",-
"C282","93",-
"C282","94",-
"C282","95",-
"C282","21",-
"C282","22",-
"C282","23",475552.1
"C282","24",179933.8
"C282","25",118254.9
"C282","26",-
"C282","31",-
"C282","41",-
"C282","42",-
"C282","43",303278.1
"C282","52",-
"C282","53",365365.4
"C282","54",-
"C282","72",-
"C282","73",-
"C282","74",-
"C282","82",361580.4
"C282","01",24606.9
"C282","07",26281.5
"C282","26",33698.2
"C282","38",87435.9
"C282","42",40230.6
"C282","69",81645.8
"C282","73",27776.4
"C282","74",39905.1
"C282","83",-
"C282","91",-
"C282","93",-
"C282","04",-
"C282","05",-
"C282","06",-
"C282","13",-
"C282","83",-
"C282","84",-
"C282","94",-
"C2821","Total",1293051.2
"C2821","11",-
"C2821","75",-
"C2821","77",-
"C2821","78",-
"C2821","91",-
"C2821","92",-
"C2821","93",-
"C2821","94",-
"C2821","95",-
"C2821","21",-
"C2821","22",-
"C2821","23",363742.7
"C2821","24",179933.8
"C2821","25",14306.6
"C2821","26",-
"C2821","31",-
"C2821","41",-
"C2821","42",-
"C2821","43",206252.8
"C2821","52",-
"C2821","53",266068.7
"C2821","54",-
"C2821","72",-
"C2821","73",-
"C2821","74",-
"C2821","82",262746.6
"C2821","01",9869.1
"C2821","07",x
"C2821","26",x
"C2821","38",69706.6
"C2821","42",x
"C2821","69",23657.9
"C2821","73",27776.4
"C2821","74",39905.1
"C2821","83",-
"C2821","91",-
"C2821","93",-
"C2821","04",-
"C2821","05",-
"C2821","06",-
"C2821","13",-
"C2821","83",-
"C2821","84",-
"C2821","94",-
"C28210","Total",1293051.2
"C28210","11",-
"C28210","75",-
"C28210","77",-
"C28210","78",-
"C28210","91",-
"C28210","92",-
"C28210","93",-
"C28210","94",-
"C28210","95",-
"C28210","21",-
"C28210","22",-
"C28210","23",363742.7
"C28210","24",179933.8
"C28210","25",14306.6
"C28210","26",-
"C28210","31",-
"C28210","41",-
"C28210","42",-
"C28210","43",206252.8
"C28210","52",-
"C28210","53",266068.7
"C28210","54",-
"C28210","72",-
"C28210","73",-
"C28210","74",-
"C28210","82",262746.6
"C28210","01",9869.1
"C28210","07",x
"C28210","26",x
"C28210","38",69706.6
"C28210","42",x
"C28210","69",23657.9
"C28210","73",27776.4
"C28210","74",39905.1
"C28210","83",-
"C28210","91",-
"C28210","93",-
"C28210","04",-
"C28210","05",-
"C28210","06",-
"C28210","13",-
"C28210","83",-
"C28210","84",-
"C28210","94",-
"C2822","Total",510913.5
"C2822","11",-
"C2822","75",-
"C2822","77",-
"C2822","78",-
"C2822","91",-
"C2822","92",-
"C2822","93",-
"C2822","94",-
"C2822","95",-
"C2822","21",-
"C2822","22",-
"C2822","23",111809.4
"C2822","24",-
"C2822","25",103948.3
"C2822","26",-
"C2822","31",-
"C2822","41",-
"C2822","42",-
"C2822","43",97025.3
"C2822","52",-
"C2822","53",99296.7
"C2822","54",-
"C2822","72",-
"C2822","73",-
"C2822","74",-
"C2822","82",98833.8
"C2822","01",14737.8
"C2822","07",x
"C2822","26",x
"C2822","38",17729.3
"C2822","42",x
"C2822","69",57987.9
"C2822","73",-
"C2822","74",-
"C2822","83",-
"C2822","91",-
"C2822","93",-
"C2822","04",-
"C2822","05",-
"C2822","06",-
"C2822","13",-
"C2822","83",-
"C2822","84",-
"C2822","94",-
"C28220","Total",510913.5
"C28220","11",-
"C28220","75",-
"C28220","77",-
"C28220","78",-
"C28220","91",-
"C28220","92",-
"C28220","93",-
"C28220","94",-
"C28220","95",-
"C28220","21",-
"C28220","22",-
"C28220","23",111809.4
"C28220","24",-
"C28220","25",103948.3
"C28220","26",-
"C28220","31",-
"C28220","41",-
"C28220","42",-
"C28220","43",97025.3
"C28220","52",-
"C28220","53",99296.7
"C28220","54",-
"C28220","72",-
"C28220","73",-
"C28220","74",-
"C28220","82",98833.8
"C28220","01",14737.8
"C28220","07",x
"C28220","26",x
"C28220","38",17729.3
"C28220","42",x
"C28220","69",57987.9
"C28220","73",-
"C28220","74",-
"C28220","83",-
"C28220","91",-
"C28220","93",-
"C28220","04",-
"C28220","05",-
"C28220","06",-
"C28220","13",-
"C28220","83",-
"C28220","84",-
"C28220","94",-
"C283","Total",476771.1
"C283","11",-
"C283","75",-
"C283","77",-
"C283","78",-
"C283","91",-
"C283","92",-
"C283","93",-
"C283","94",-
"C283","95",-
"C283","21",-
"C283","22",-
"C283","23",112150.5
"C283","24",-
"C283","25",x
"C283","26",x
"C283","31",-
"C283","41",-
"C283","42",-
"C283","43",70353.4
"C283","52",-
"C283","53",x
"C283","54",-
"C283","72",-
"C283","73",-
"C283","74",-
"C283","82",103104.1
"C283","01",x
"C283","07",-
"C283","26",x
"C283","38",x
"C283","42",-
"C283","69",x
"C283","73",x
"C283","74",38109.9
"C283","83",-
"C283","91",-
"C283","93",-
"C283","04",-
"C283","05",-
"C283","06",-
"C283","13",-
"C283","83",-
"C283","84",-
"C283","94",-
"C2830","Total",476771.1
"C2830","11",-
"C2830","75",-
"C2830","77",-
"C2830","78",-
"C2830","91",-
"C2830","92",-
"C2830","93",-
"C2830","94",-
"C2830","95",-
"C2830","21",-
"C2830","22",-
"C2830","23",112150.5
"C2830","24",-
"C2830","25",x
"C2830","26",x
"C2830","31",-
"C2830","41",-
"C2830","42",-
"C2830","43",70353.4
"C2830","52",-
"C2830","53",x
"C2830","54",-
"C2830","72",-
"C2830","73",-
"C2830","74",-
"C2830","82",103104.1
"C2830","01",x
"C2830","07",-
"C2830","26",x
"C2830","38",x
"C2830","42",-
"C2830","69",x
"C2830","73",x
"C2830","74",38109.9
"C2830","83",-
"C2830","91",-
"C2830","93",-
"C2830","04",-
"C2830","05",-
"C2830","06",-
"C2830","13",-
"C2830","83",-
"C2830","84",-
"C2830","94",-
"C28300","Total",476771.1
"C28300","11",-
"C28300","75",-
"C28300","77",-
"C28300","78",-
"C28300","91",-
"C28300","92",-
"C28300","93",-
"C28300","94",-
"C28300","95",-
"C28300","21",-
"C28300","22",-
"C28300","23",112150.5
"C28300","24",-
"C28300","25",x
"C28300","26",x
"C28300","31",-
"C28300","41",-
"C28300","42",-
"C28300","43",70353.4
"C28300","52",-
"C28300","53",x
"C28300","54",-
"C28300","72",-
"C28300","73",-
"C28300","74",-
"C28300","82",103104.1
"C28300","01",x
"C28300","07",-
"C28300","26",x
"C28300","38",x
"C28300","42",-
"C28300","69",x
"C28300","73",x
"C28300","74",38109.9
"C28300","83",-
"C28300","91",-
"C28300","93",-
"C28300","04",-
"C28300","05",-
"C28300","06",-
"C28300","13",-
"C28300","83",-
"C28300","84",-
"C28300","94",-
"C284","Total",1891337.2
"C284","11",-
"C284","75",-
"C284","77",-
"C284","78",-
"C284","91",-
"C284","92",-
"C284","93",-
"C284","94",-
"C284","95",-
"C284","21",-
"C284","22",-
"C284","23",384118.8
"C284","24",-
"C284","25",-
"C284","26",133295.1
"C284","31",240679.5
"C284","41",31982.8
"C284","42",-
"C284","43",101635.8
"C284","52",284818.6
"C284","53",358589.9
"C284","54",-
"C284","72",-
"C284","73",-
"C284","74",-
"C284","82",356216.7
"C284","01",60595.7
"C284","07",x
"C284","26",x
"C284","38",61483.1
"C284","42",38889.8
"C284","69",77306.3
"C284","73",x
"C284","74",47282.3
"C284","83",-
"C284","91",-
"C284","93",-
"C284","04",-
"C284","05",-
"C284","06",-
"C284","13",-
"C284","83",-
"C284","84",-
"C284","94",-
"C2840","Total",1891337.2
"C2840","11",-
"C2840","75",-
"C2840","77",-
"C2840","78",-
"C2840","91",-
"C2840","92",-
"C2840","93",-
"C2840","94",-
"C2840","95",-
"C2840","21",-
"C2840","22",-
"C2840","23",384118.8
"C2840","24",-
"C2840","25",-
"C2840","26",133295.1
"C2840","31",240679.5
"C2840","41",31982.8
"C2840","42",-
"C2840","43",101635.8
"C2840","52",284818.6
"C2840","53",358589.9
"C2840","54",-
"C2840","72",-
"C2840","73",-
"C2840","74",-
"C2840","82",356216.7
"C2840","01",60595.7
"C2840","07",x
"C2840","26",x
"C2840","38",61483.1
"C2840","42",38889.8
"C2840","69",77306.3
"C2840","73",x
"C2840","74",47282.3
"C2840","83",-
"C2840","91",-
"C2840","93",-
"C2840","04",-
"C2840","05",-
"C2840","06",-
"C2840","13",-
"C2840","83",-
"C2840","84",-
"C2840","94",-
"C28400","Total",1891337.2
"C28400","11",-
"C28400","75",-
"C28400","77",-
"C28400","78",-
"C28400","91",-
"C28400","92",-
"C28400","93",-
"C28400","94",-
"C28400","95",-
"C28400","21",-
"C28400","22",-
"C28400","23",384118.8
"C28400","24",-
"C28400","25",-
"C28400","26",133295.1
"C28400","31",240679.5
"C28400","41",31982.8
"C28400","42",-
"C28400","43",101635.8
"C28400","52",284818.6
"C28400","53",358589.9
"C28400","54",-
"C28400","72",-
"C28400","73",-
"C28400","74",-
"C28400","82",356216.7
"C28400","01",60595.7
"C28400","07",x
"C28400","26",x
"C28400","38",61483.1
"C28400","42",38889.8
"C28400","69",77306.3
"C28400","73",x
"C28400","74",47282.3
"C28400","83",-
"C28400","91",-
"C28400","93",-
"C28400","04",-
"C28400","05",-
"C28400","06",-
"C28400","13",-
"C28400","83",-
"C28400","84",-
"C28400","94",-
"C285","Total",1926613.7
"C285","11",-
"C285","75",-
"C285","77",-
"C285","78",-
"C285","91",-
"C285","92",-
"C285","93",-
"C285","94",-
"C285","95",-
"C285","21",-
"C285","22",-
"C285","23",418400.6
"C285","24",-
"C285","25",-
"C285","26",-
"C285","31",-
"C285","41",115699.9
"C285","42",130467.9
"C285","43",26325.2
"C285","52",428432.0
"C285","53",377555.1
"C285","54",-
"C285","72",-
"C285","73",-
"C285","74",-
"C285","82",429733.0
"C285","01",36549.6
"C285","07",24479.9
"C285","26",56250.4
"C285","38",69518.1
"C285","42",29364.2
"C285","69",116519.3
"C285","73",70229.3
"C285","74",26822.2
"C285","83",-
"C285","91",-
"C285","93",-
"C285","04",-
"C285","05",-
"C285","06",-
"C285","13",-
"C285","83",-
"C285","84",-
"C285","94",-
"C2851","Total",927992.7
"C2851","11",-
"C2851","75",-
"C2851","77",-
"C2851","78",-
"C2851","91",-
"C2851","92",-
"C2851","93",-
"C2851","94",-
"C2851","95",-
"C2851","21",-
"C2851","22",-
"C2851","23",197308.5
"C2851","24",-
"C2851","25",-
"C2851","26",-
"C2851","31",-
"C2851","41",115699.9
"C2851","42",69294.7
"C2851","43",-
"C2851","52",163719.5
"C2851","53",187977.3
"C2851","54",-
"C2851","72",-
"C2851","73",-
"C2851","74",-
"C2851","82",193992.8
"C2851","01",19117.6
"C2851","07",12824.7
"C2851","26",24517.9
"C2851","38",51467.8
"C2851","42",14577.6
"C2851","69",34959.1
"C2851","73",20464.0
"C2851","74",16064.1
"C2851","83",-
"C2851","91",-
"C2851","93",-
"C2851","04",-
"C2851","05",-
"C2851","06",-
"C2851","13",-
"C2851","83",-
"C2851","84",-
"C2851","94",-
"C28510","Total",927992.7
"C28510","11",-
"C28510","75",-
"C28510","77",-
"C28510","78",-
"C28510","91",-
"C28510","92",-
"C28510","93",-
"C28510","94",-
"C28510","95",-
"C28510","21",-
"C28510","22",-
"C28510","23",197308.5
"C28510","24",-
"C28510","25",-
"C28510","26",-
"C28510","31",-
"C28510","41",115699.9
"C28510","42",69294.7
"C28510","43",-
"C28510","52",163719.5
"C28510","53",187977.3
"C28510","54",-
"C28510","72",-
"C28510","73",-
"C28510","74",-
"C28510","82",193992.8
"C28510","01",19117.6
"C28510","07",12824.7
"C28510","26",24517.9
"C28510","38",51467.8
"C28510","42",14577.6
"C28510","69",34959.1
"C28510","73",20464.0
"C28510","74",16064.1
"C28510","83",-
"C28510","91",-
"C28510","93",-
"C28510","04",-
"C28510","05",-
"C28510","06",-
"C28510","13",-
"C28510","83",-
"C28510","84",-
"C28510","94",-
"C2852","Total",998621.0
"C2852","11",-
"C2852","75",-
"C2852","77",-
"C2852","78",-
"C2852","91",-
"C2852","92",-
"C2852","93",-
"C2852","94",-
"C2852","95",-
"C2852","21",-
"C2852","22",-
"C2852","23",221092.1
"C2852","24",-
"C2852","25",-
"C2852","26",-
"C2852","31",-
"C2852","41",-
"C2852","42",61173.2
"C2852","43",26325.2
"C2852","52",264712.5
"C2852","53",189577.8
"C2852","54",-
"C2852","72",-
"C2852","73",-
"C2852","74",-
"C2852","82",235740.2
"C2852","01",17432.0
"C2852","07",11655.2
"C2852","26",31732.5
"C2852","38",18050.3
"C2852","42",14786.6
"C2852","69",81560.2
"C2852","73",49765.3
"C2852","74",10758.1
"C2852","83",-
"C2852","91",-
"C2852","93",-
"C2852","04",-
"C2852","05",-
"C2852","06",-
"C2852","13",-
"C2852","83",-
"C2852","84",-
"C2852","94",-
"C28520","Total",998621.0
"C28520","11",-
"C28520","75",-
"C28520","77",-
"C28520","78",-
"C28520","91",-
"C28520","92",-
"C28520","93",-
"C28520","94",-
"C28520","95",-
"C28520","21",-
"C28520","22",-
"C28520","23",221092.1
"C28520","24",-
"C28520","25",-
"C28520","26",-
"C28520","31",-
"C28520","41",-
"C28520","42",61173.2
"C28520","43",26325.2
"C28520","52",264712.5
"C28520","53",189577.8
"C28520","54",-
"C28520","72",-
"C28520","73",-
"C28520","74",-
"C28520","82",235740.2
"C28520","01",17432.0
"C28520","07",11655.2
"C28520","26",31732.5
"C28520","38",18050.3
"C28520","42",14786.6
"C28520","69",81560.2
"C28520","73",49765.3
"C28520","74",10758.1
"C28520","83",-
"C28520","91",-
"C28520","93",-
"C28520","04",-
"C28520","05",-
"C28520","06",-
"C28520","13",-
"C28520","83",-
"C28520","84",-
"C28520","94",-
"C286","Total",1347914.8
"C286","11",-
"C286","75",-
"C286","77",-
"C286","78",-
"C286","91",-
"C286","92",-
"C286","93",-
"C286","94",-
"C286","95",-
"C286","21",-
"C286","22",-
"C286","23",277825.1
"C286","24",-
"C286","25",-
"C286","26",-
"C286","31",-
"C286","41",-
"C286","42",-
"C286","43",-
"C286","52",359843.8
"C286","53",327182.6
"C286","54",124842.6
"C286","72",-
"C286","73",-
"C286","74",-
"C286","82",258220.7
"C286","01",x
"C286","07",x
"C286","26",x
"C286","38",x
"C286","42",15070.5
"C286","69",x
"C286","73",x
"C286","74",28852.2
"C286","83",-
"C286","91",-
"C286","93",-
"C286","04",-
"C286","05",-
"C286","06",-
"C286","13",-
"C286","83",-
"C286","84",-
"C286","94",-
"C2861","Total",118961.7
"C2861","11",-
"C2861","75",-
"C2861","77",-
"C2861","78",-
"C2861","91",-
"C2861","92",-
"C2861","93",-
"C2861","94",-
"C2861","95",-
"C2861","21",-
"C2861","22",-
"C2861","23",23821.6
"C2861","24",-
"C2861","25",-
"C2861","26",-
"C2861","31",-
"C2861","41",-
"C2861","42",-
"C2861","43",-
"C2861","52",50141.3
"C2861","53",19105.9
"C2861","54",-
"C2861","72",-
"C2861","73",-
"C2861","74",-
"C2861","82",25892.9
"C2861","01",-
"C2861","07",-
"C2861","26",-
"C2861","38",x
"C2861","42",-
"C2861","69",x
"C2861","73",-
"C2861","74",x
"C2861","83",-
"C2861","91",-
"C2861","93",-
"C2861","04",-
"C2861","05",-
"C2861","06",-
"C2861","13",-
"C2861","83",-
"C2861","84",-
"C2861","94",-
"C28610","Total",118961.7
"C28610","11",-
"C28610","75",-
"C28610","77",-
"C28610","78",-
"C28610","91",-
"C28610","92",-
"C28610","93",-
"C28610","94",-
"C28610","95",-
"C28610","21",-
"C28610","22",-
"C28610","23",23821.6
"C28610","24",-
"C28610","25",-
"C28610","26",-
"C28610","31",-
"C28610","41",-
"C28610","42",-
"C28610","43",-
"C28610","52",50141.3
"C28610","53",19105.9
"C28610","54",-
"C28610","72",-
"C28610","73",-
"C28610","74",-
"C28610","82",25892.9
"C28610","01",-
"C28610","07",-
"C28610","26",-
"C28610","38",x
"C28610","42",-
"C28610","69",x
"C28610","73",-
"C28610","74",x
"C28610","83",-
"C28610","91",-
"C28610","93",-
"C28610","04",-
"C28610","05",-
"C28610","06",-
"C28610","13",-
"C28610","83",-
"C28610","84",-
"C28610","94",-
"C2862","Total",726898.6
"C2862","11",-
"C2862","75",-
"C2862","77",-
"C2862","78",-
"C2862","91",-
"C2862","92",-
"C2862","93",-
"C2862","94",-
"C2862","95",-
"C2862","21",-
"C2862","22",-
"C2862","23",153151.0
"C2862","24",-
"C2862","25",-
"C2862","26",-
"C2862","31",-
"C2862","41",-
"C2862","42",-
"C2862","43",-
"C2862","52",209428.3
"C2862","53",206781.8
"C2862","54",22435.3
"C2862","72",-
"C2862","73",-
"C2862","74",-
"C2862","82",135102.2
"C2862","01",x
"C2862","07",x
"C2862","26",x
"C2862","38",x
"C2862","42",x
"C2862","69",37727.7
"C2862","73",x
"C2862","74",19724.4
"C2862","83",-
"C2862","91",-
"C2862","93",-
"C2862","04",-
"C2862","05",-
"C2862","06",-
"C2862","13",-
"C2862","83",-
"C2862","84",-
"C2862","94",-
"C28620","Total",726898.6
"C28620","11",-
"C28620","75",-
"C28620","77",-
"C28620","78",-
"C28620","91",-
"C28620","92",-
"C28620","93",-
"C28620","94",-
"C28620","95",-
"C28620","21",-
"C28620","22",-
"C28620","23",153151.0
"C28620","24",-
"C28620","25",-
"C28620","26",-
"C28620","31",-
"C28620","41",-
"C28620","42",-
"C28620","43",-
"C28620","52",209428.3
"C28620","53",206781.8
"C28620","54",22435.3
"C28620","72",-
"C28620","73",-
"C28620","74",-
"C28620","82",135102.2
"C28620","01",x
"C28620","07",x
"C28620","26",x
"C28620","38",x
"C28620","42",x
"C28620","69",37727.7
"C28620","73",x
"C28620","74",19724.4
"C28620","83",-
"C28620","91",-
"C28620","93",-
"C28620","04",-
"C28620","05",-
"C28620","06",-
"C28620","13",-
"C28620","83",-
"C28620","84",-
"C28620","94",-
"C2863","Total",502054.5
"C2863","11",-
"C2863","75",-
"C2863","77",-
"C2863","78",-
"C2863","91",-
"C2863","92",-
"C2863","93",-
"C2863","94",-
"C2863","95",-
"C2863","21",-
"C2863","22",-
"C2863","23",100852.5
"C2863","24",-
"C2863","25",-
"C2863","26",-
"C2863","31",-
"C2863","41",-
"C2863","42",-
"C2863","43",-
"C2863","52",100274.2
"C2863","53",101294.9
"C2863","54",102407.3
"C2863","72",-
"C2863","73",-
"C2863","74",-
"C2863","82",97225.6
"C2863","01",x
"C2863","07",x
"C2863","26",-
"C2863","38",41133.8
"C2863","42",x
"C2863","69",x
"C2863","73",x
"C2863","74",x
"C2863","83",-
"C2863","91",-
"C2863","93",-
"C2863","04",-
"C2863","05",-
"C2863","06",-
"C2863","13",-
"C2863","83",-
"C2863","84",-
"C2863","94",-
"C28630","Total",502054.5
"C28630","11",-
"C28630","75",-
"C28630","77",-
"C28630","78",-
"C28630","91",-
"C28630","92",-
"C28630","93",-
"C28630","94",-
"C28630","95",-
"C28630","21",-
"C28630","22",-
"C28630","23",100852.5
"C28630","24",-
"C28630","25",-
"C28630","26",-
"C28630","31",-
"C28630","41",-
"C28630","42",-
"C28630","43",-
"C28630","52",100274.2
"C28630","53",101294.9
"C28630","54",102407.3
"C28630","72",-
"C28630","73",-
"C28630","74",-
"C28630","82",97225.6
"C28630","01",x
"C28630","07",x
"C28630","26",-
"C28630","38",41133.8
"C28630","42",x
"C28630","69",x
"C28630","73",x
"C28630","74",x
"C28630","83",-
"C28630","91",-
"C28630","93",-
"C28630","04",-
"C28630","05",-
"C28630","06",-
"C28630","13",-
"C28630","83",-
"C28630","84",-
"C28630","94",-
"C287","Total",3626378.6
"C287","11",-
"C287","75",-
"C287","77",-
"C287","78",-
"C287","91",-
"C287","92",-
"C287","93",-
"C287","94",-
"C287","95",-
"C287","21",-
"C287","22",-
"C287","23",x
"C287","24",x
"C287","25",-
"C287","26",-
"C287","31",-
"C287","41",-
"C287","42",-
"C287","43",-
"C287","52",734346.9
"C287","53",718876.3
"C287","54",x
"C287","72",361575.3
"C287","73",139325.7
"C287","74",x
"C287","82",851887.5
"C287","01",68059.6
"C287","07",50132.1
"C287","26",68365.3
"C287","38",148177.1
"C287","42",131174.5
"C287","69",236055.9
"C287","73",81633.1
"C287","74",68289.9
"C287","83",-
"C287","91",-
"C287","93",-
"C287","04",-
"C287","05",-
"C287","06",-
"C287","13",-
"C287","83",-
"C287","84",-
"C287","94",-
"C2871","Total",274545.3
"C2871","11",-
"C2871","75",-
"C2871","77",-
"C2871","78",-
"C2871","91",-
"C2871","92",-
"C2871","93",-
"C2871","94",-
"C2871","95",-
"C2871","21",-
"C2871","22",-
"C2871","23",x
"C2871","24",-
"C2871","25",-
"C2871","26",-
"C2871","31",-
"C2871","41",-
"C2871","42",-
"C2871","43",-
"C2871","52",60950.6
"C2871","53",48767.1
"C2871","54",x
"C2871","72",22924.5
"C2871","73",-
"C2871","74",-
"C2871","82",45350.0
"C2871","01",x
"C2871","07",-
"C2871","26",-
"C2871","38",7653.8
"C2871","42",9.9
"C2871","69",x
"C2871","73",x
"C2871","74",x
"C2871","83",-
"C2871","91",-
"C2871","93",-
"C2871","04",-
"C2871","05",-
"C2871","06",-
"C2871","13",-
"C2871","83",-
"C2871","84",-
"C2871","94",-
"C28710","Total",274545.3
"C28710","11",-
"C28710","75",-
"C28710","77",-
"C28710","78",-
"C28710","91",-
"C28710","92",-
"C28710","93",-
"C28710","94",-
"C28710","95",-
"C28710","21",-
"C28710","22",-
"C28710","23",x
"C28710","24",-
"C28710","25",-
"C28710","26",-
"C28710","31",-
"C28710","41",-
"C28710","42",-
"C28710","43",-
"C28710","52",60950.6
"C28710","53",48767.1
"C28710","54",x
"C28710","72",22924.5
"C28710","73",-
"C28710","74",-
"C28710","82",45350.0
"C28710","01",x
"C28710","07",-
"C28710","26",-
"C28710","38",7653.8
"C28710","42",9.9
"C28710","69",x
"C28710","73",x
"C28710","74",x
"C28710","83",-
"C28710","91",-
"C28710","93",-
"C28710","04",-
"C28710","05",-
"C28710","06",-
"C28710","13",-
"C28710","83",-
"C28710","84",-
"C28710","94",-
"C2872","Total",843855.4
"C2872","11",-
"C2872","75",-
"C2872","77",-
"C2872","78",-
"C2872","91",-
"C2872","92",-
"C2872","93",-
"C2872","94",-
"C2872","95",-
"C2872","21",-
"C2872","22",-
"C2872","23",23017.5
"C2872","24",150324.7
"C2872","25",-
"C2872","26",-
"C2872","31",-
"C2872","41",-
"C2872","42",-
"C2872","43",-
"C2872","52",169208.9
"C2872","53",166864.9
"C2872","54",-
"C2872","72",172994.4
"C2872","73",-
"C2872","74",-
"C2872","82",161445.0
"C2872","01",22704.0
"C2872","07",x
"C2872","26",29851.8
"C2872","38",x
"C2872","42",x
"C2872","69",x
"C2872","73",x
"C2872","74",-
"C2872","83",-
"C2872","91",-
"C2872","93",-
"C2872","04",-
"C2872","05",-
"C2872","06",-
"C2872","13",-
"C2872","83",-
"C2872","84",-
"C2872","94",-
"C28720","Total",843855.4
"C28720","11",-
"C28720","75",-
"C28720","77",-
"C28720","78",-
"C28720","91",-
"C28720","92",-
"C28720","93",-
"C28720","94",-
"C28720","95",-
"C28720","21",-
"C28720","22",-
"C28720","23",23017.5
"C28720","24",150324.7
"C28720","25",-
"C28720","26",-
"C28720","31",-
"C28720","41",-
"C28720","42",-
"C28720","43",-
"C28720","52",169208.9
"C28720","53",166864.9
"C28720","54",-
"C28720","72",172994.4
"C28720","73",-
"C28720","74",-
"C28720","82",161445.0
"C28720","01",22704.0
"C28720","07",x
"C28720","26",29851.8
"C28720","38",x
"C28720","42",x
"C28720","69",x
"C28720","73",x
"C28720","74",-
"C28720","83",-
"C28720","91",-
"C28720","93",-
"C28720","04",-
"C28720","05",-
"C28720","06",-
"C28720","13",-
"C28720","83",-
"C28720","84",-
"C28720","94",-
"C2873","Total",553660.1
"C2873","11",-
"C2873","75",-
"C2873","77",-
"C2873","78",-
"C2873","91",-
"C2873","92",-
"C2873","93",-
"C2873","94",-
"C2873","95",-
"C2873","21",-
"C2873","22",-
"C2873","23",-
"C2873","24",117117.1
"C2873","25",-
"C2873","26",-
"C2873","31",-
"C2873","41",-
"C2873","42",-
"C2873","43",-
"C2873","52",120111.0
"C2873","53",108299.0
"C2873","54",-
"C2873","72",113130.3
"C2873","73",-
"C2873","74",-
"C2873","82",95002.7
"C2873","01",-
"C2873","07",x
"C2873","26",3685.6
"C2873","38",37254.3
"C2873","42",x
"C2873","69",x
"C2873","73",x
"C2873","74",x
"C2873","83",-
"C2873","91",-
"C2873","93",-
"C2873","04",-
"C2873","05",-
"C2873","06",-
"C2873","13",-
"C2873","83",-
"C2873","84",-
"C2873","94",-
"C28730","Total",553660.1
"C28730","11",-
"C28730","75",-
"C28730","77",-
"C28730","78",-
"C28730","91",-
"C28730","92",-
"C28730","93",-
"C28730","94",-
"C28730","95",-
"C28730","21",-
"C28730","22",-
"C28730","23",-
"C28730","24",117117.1
"C28730","25",-
"C28730","26",-
"C28730","31",-
"C28730","41",-
"C28730","42",-
"C28730","43",-
"C28730","52",120111.0
"C28730","53",108299.0
"C28730","54",-
"C28730","72",113130.3
"C28730","73",-
